,Phosphatidylethanolamine,Phospholipid,Cholesterol,Cardiolipin,Sphingosine,Cholesterol ester,Dsg-Phosphatidylinositol,L-alpha-Phosphatidylinositol,L-alpha-Phosphatidylglycerol,Lyso-Phosphatidate,Phosphatidylcholine,Triglyceride,Palmitic Acid,Stearic Acid,Docosahexaenoic Acid,Omega-3 25-5,Ceramide 24-0,Ceramide 22-0,Ceramide 24-1,Phosphatidylcholine 18-1,Phosphatidylethanolamine 18-1,"Ceramide 18-1,22-0","Deoxyceramide 18-1,24-1","Deoxyceramide 18-1,16-0","Dihydroceramide 18-0,14-0"
889.7897898,425.4914392,2126.590498,163.8997103,13122.53308,237.5700992,4317.829328,3365.182085,11461.39542,1175.855133,2769.39992,9130.667012,19646.88465,13600.10144,14394.05927,13608.6104,957.7563743,15690.50924,1957.607429,14539.59561,8079.686837,7118.319301,18180.30884,624.1088053,2760.816415,1463.690484
892.7927928,239.0575,2257.478294,75.20241017,12537.92507,255.7118298,3746.217355,3164.363539,10915.46438,1089.965569,2580.795721,8234.34567,20058.93869,19326.1813,17068.11606,14021.16669,1117.759385,13869.04301,1673.612057,13805.0595,7280.256571,6135.412286,13835.42754,418.5446157,2030.134074,1123.875482
895.7957958,220.934955,2041.259713,43.56185221,12244.35861,172.1386168,2868.169039,2982.262558,8694.789174,1032.850922,2421.049363,7600.444273,19222.90616,18050.15362,16584.5733,14450.8646,1183.527953,12668.22786,1490.978839,12775.85564,6751.577287,5445.035446,9835.397637,293.5621089,1302.815298,742.6107734
898.7987988,199.3965512,2125.060846,44.25755624,12274.60065,105.0113156,2483.624198,2699.231215,6733.943325,984.637179,2437.375407,7258.821016,17463.21238,12873.15054,14456.38973,14857.86204,1265.894428,12717.9197,1566.088103,12110.68445,6567.967384,5147.824791,7315.235149,266.3449997,923.1141521,549.1122612
901.8018018,168.2000646,2080.162599,44.08908527,12333.10923,91.76020175,2614.886869,2494.222569,5923.237872,929.3398003,2410.806604,7065.177623,15596.95975,10393.98802,13500.67748,15308.62388,1491.98508,12717.03174,1617.034519,11780.58776,6559.120783,5111.896355,5761.300689,227.9101957,809.3894219,529.7326646
904.8048048,168.3584252,2059.755838,48.66542303,12744.27876,83.04901103,2844.620868,2610.557931,5495.341256,927.1632757,2239.943307,7194.121274,14139.4737,11278.58555,13960.41798,15824.28347,1603.971264,11871.70933,1434.665071,11292.36643,6614.157263,5184.503712,4766.930787,161.4745136,918.405215,623.8995837
907.8078078,206.9860778,2039.900591,66.86943987,13009.88692,72.73605239,3613.617562,2541.132759,5389.287655,913.1760167,2319.539137,7437.148996,12994.08429,13201.3314,14975.58894,16443.41183,1562.85453,11365.35569,1314.813003,11479.93027,6707.224758,5192.753107,4114.330301,188.4754336,1145.492661,759.1754255
910.8108108,222.7000616,2086.080433,110.3294693,13057.16475,70.48571184,4021.8675,2468.050913,5799.459818,921.1623758,2446.674242,7703.217935,12364.61615,13434.03163,15131.49672,17206.46392,1663.675198,11321.76104,1198.288762,11399.67127,6816.573619,5054.520477,3634.651427,268.5156585,1141.049589,714.1701389
913.8138138,178.3266563,1831.925258,149.8994392,13026.71819,69.94426187,3992.206746,2536.074729,6031.878333,948.6327925,2555.367965,8027.536927,11927.6734,11276.67725,14269.57195,17843.13282,1789.356171,10996.77515,1074.040088,11045.20397,6916.509056,4908.860765,3245.914735,323.5376075,1019.90645,616.9980945
916.8168168,216.4491059,1623.173359,119.0136057,12791.60006,68.40332396,3913.676561,2560.360936,5875.322418,962.2005718,2680.206151,8237.399552,11398.79713,8660.017287,13206.98502,18425.78316,1809.126017,10275.80707,1028.684442,10805.6716,6982.028211,4882.522442,2901.054381,290.7410192,1020.992673,563.2111644
919.8198198,280.6166885,1678.394014,151.8788804,12474.44746,70.23758982,3985.636592,2452.282744,6087.007522,964.6016998,2786.191067,8220.598041,10837.48333,7574.938925,12615.07688,19259.24158,1890.065745,9827.548262,1041.44897,10618.73678,6993.962845,4896.668089,2654.631258,204.5319962,1193.633515,488.1647106
922.8228228,308.58089,1707.589879,204.6024057,12236.46115,80.47451696,4319.18345,2527.257651,6848.973778,992.805164,2872.86556,8374.193547,10173.38726,7034.385989,12386.16867,20051.60455,2099.038036,9734.788289,953.8864725,10502.74182,6936.071275,4825.868352,2576.568232,211.5395517,1508.731665,530.741751
925.8258258,303.0834115,1588.844933,274.7515373,12041.51493,90.05789158,3997.481698,2372.471588,7276.253858,1005.280576,2856.627772,8349.941067,9628.914639,6750.619215,12119.3699,20877.8556,2152.952754,9529.090252,933.7113288,10294.37785,6803.532282,4657.017278,2611.423777,175.1147733,1542.188739,616.1841461
928.8288288,369.2644837,1500.713894,265.2436325,11841.25958,104.147968,3042.939407,2309.480718,7153.451667,981.1734036,2773.066593,8128.593433,9084.926035,6570.798014,11768.02919,21276.95661,2198.774079,9333.87458,929.7873217,10242.63312,6599.668793,4437.534713,2641.214851,159.8293651,1210.868423,679.6902785
931.8318318,448.9983885,1607.034517,212.453097,11729.85498,127.7962861,2466.512318,2246.713771,6579.717388,921.246299,2687.015525,7804.17336,8435.991146,6308.245036,11474.93008,20952.93271,2283.950789,9275.215379,906.7208655,10287.89055,6370.440361,4226.154175,2639.744851,232.6831956,860.9084122,682.9176431
934.8348348,468.494466,1617.203822,290.8345167,11777.09567,141.1913799,2719.53832,1880.229666,6012.105727,831.5604458,2585.287436,7424.281623,7801.827897,6023.975058,11244.38225,20183.49628,2191.640838,9227.560268,896.1762367,10256.54622,6202.050679,4091.109209,2668.646442,358.0946035,776.0420576,672.4558733
937.8378378,460.7458428,1537.301237,268.8765476,11918.87438,136.5102636,2809.724623,1984.125752,6355.15079,741.3223928,2444.357003,7198.793297,7261.478845,5967.227013,10935.59613,19221.00589,2014.340701,9313.641204,795.2760244,10608.40468,6180.79326,4053.141137,2824.391897,549.292564,809.9270777,783.7640434
940.8408408,491.0163509,1616.192152,223.4900797,11988.76918,129.8465513,2701.427868,1969.535119,6201.399194,697.7019558,2360.463945,6902.814225,6955.683256,5798.850418,10586.70337,18036.45527,1960.217293,9455.995106,878.187733,10863.58523,6390.457349,4053.759758,3255.448781,606.3587277,991.4994386,782.4302305
943.8438438,534.0043234,1525.146031,159.0714771,11976.80437,123.7718681,2768.993957,1835.503015,5532.899215,661.1342327,2212.973927,6926.581125,6731.852291,5569.725428,10258.3829,16575.93557,1841.764866,9752.461065,984.3982667,11228.20907,6860.902831,4039.430503,4145.95351,519.8964606,1386.864876,712.1361822
946.8468468,561.5677451,1472.847849,115.1706576,12009.28734,117.3500829,3483.75845,1805.679169,4700.505812,622.2212743,2023.281277,7470.027126,6511.15233,5428.383361,10024.15058,15411.23594,1568.105188,10187.38846,1078.920225,11289.8003,7461.894346,3993.567682,5771.841912,465.7052483,2137.474185,707.6573242
949.8498498,605.5379121,1340.388332,134.8099427,12074.26236,111.4266642,4661.944572,1763.802946,3930.272681,606.6335691,1947.519579,8140.807555,6402.977032,5294.797476,9852.960289,14881.00733,1419.55878,10478.36156,1241.03323,10900.65064,8039.675979,3921.827246,8202.088071,607.9899075,2862.379484,768.6593374
952.8528529,561.8808452,1339.17198,161.9474092,12227.89709,100.8293462,5383.691684,1601.587789,3883.30039,599.0049463,1921.571088,8551.554035,6408.422691,5096.090589,9603.360427,14326.28875,1560.335056,10414.67406,1235.893507,11452.51019,8474.859926,3915.392248,10260.56259,865.5623843,2612.289974,815.0786052
955.8558559,600.159745,1296.585004,193.6084547,12534.0068,86.57636809,5916.693311,1682.171362,4203.576136,630.7800576,1827.069757,8733.134796,6358.073531,5077.741299,9437.722168,14071.8384,1456.948137,10291.79102,1153.101685,12410.77599,8680.622877,4085.416264,10550.28279,814.286407,1887.933986,784.9507243
958.8588589,695.2089458,1436.688455,223.493781,13020.62457,85.27254227,5673.869777,1722.994849,4640.382202,686.6864093,1911.28863,8574.216482,6415.18658,5052.606703,9296.214994,14073.806,1579.919277,10285.81288,1087.508949,12963.0321,8795.423308,4438.838373,9952.169461,528.5556638,1457.27303,760.580567
961.8618619,634.2486834,1419.878937,204.7976561,13724.16331,88.11934391,4720.030323,1705.514095,5526.506176,723.4327005,2052.72554,8618.475835,6504.092323,5000.460128,9048.500078,14194.63603,1757.894282,10314.40873,1040.58419,12639.949,9081.587003,4916.011707,10666.38322,356.0564494,1642.250405,699.0075024
964.8648649,633.1067511,1377.948451,116.8715037,14689.25609,90.07874604,4047.655896,1811.836714,6783.8185,733.3634445,2039.476983,9093.426291,6418.551895,4944.383988,8733.986238,14590.04224,1770.696712,10376.47652,984.710713,11952.39614,9440.054483,5392.750829,12900.95267,388.6240328,2238.567538,626.5560593
967.8678679,658.1858321,1443.251417,128.7999316,15735.58609,89.45427182,4134.431735,1894.906341,7572.179126,745.5894994,2024.115688,9351.250941,6188.797513,4810.908957,8523.120563,15363.63943,2062.732092,10634.05256,951.4815454,12023.64829,9394.540897,5679.05143,14764.57039,428.2999883,2665.522596,716.6608807
970.8708709,751.7040089,1501.32236,213.2006005,16273.28603,86.27408715,4052.377912,1894.677125,7788.023044,749.2803683,1966.653412,9500.236891,5876.793092,5029.795733,8429.275401,15941.05114,2062.946277,10886.12631,1002.633809,12609.66467,8736.750151,5650.501183,14926.62111,513.4190409,2386.229211,797.6728908
973.8738739,798.2135044,1585.138673,243.8129714,15884.03982,88.27432484,3431.466088,1955.070278,7388.086509,743.6169079,1850.18945,8799.900254,5778.24328,5347.615045,8319.537063,16028.32367,2178.773471,10753.01954,971.9213079,12540.7903,7767.205473,5305.033263,13231.22968,573.1326006,2306.171491,842.2421439
976.8768769,767.9191191,1539.383985,155.6194811,14607.32769,90.85865402,2930.72376,1934.325001,6380.739122,712.6641424,1778.868832,7700.440437,6100.637585,5394.137455,8261.638815,15517.82115,2087.88715,10315.33759,872.8080561,12326.74258,6794.810691,4716.319118,9997.165871,546.6459623,2407.214411,830.6327448
979.8798799,829.7179586,1405.966447,150.4908153,12757.56552,94.9084025,2908.999774,1772.487369,4982.367541,657.6425708,1720.853082,6757.349109,6388.894433,5059.972717,8131.302073,14411.80532,1723.163547,9856.336256,828.0661375,12436.28145,5991.007281,4154.89212,6645.729083,477.4555858,2201.157601,791.201137
982.8828829,899.4807384,1470.053329,146.9012172,10777.0565,94.24823685,3119.037597,1705.990463,3711.437463,600.4596201,1563.496915,5878.289223,6194.013464,4583.03092,7807.090934,12989.1373,1614.167297,9624.193743,835.9338334,12359.57003,5472.104147,3880.900499,4566.13396,425.8981886,1786.895532,794.7410398
985.8858859,919.3951015,1503.136268,143.1688699,9672.289271,79.82889431,3586.8418,1802.804427,3075.405705,541.1669182,1435.841668,5349.515823,6094.023847,4358.161383,7714.480813,11806.71741,1503.416013,9787.901418,809.3814631,12227.34763,5195.18769,3881.848043,3766.781962,380.9718027,1481.891915,809.0026718
988.8888889,957.7723525,1478.694984,182.3504253,9046.899322,78.75210013,3728.874811,1762.236022,2710.945453,486.7853464,1386.403816,5054.044295,6076.622495,4261.131192,7678.003869,11018.4014,1308.232783,9790.825826,828.6866102,12123.51296,5067.412226,4052.903207,3786.51417,430.592983,1282.233982,791.6201545
991.8918919,945.6839017,1785.760812,234.3028858,8621.06898,74.97180793,3277.026792,1740.385158,2605.428461,465.3321059,1353.080908,4876.050837,6013.897762,4182.465474,7612.642803,10415.3138,1285.074018,9829.823034,826.7080507,12335.12941,5053.660181,4316.266917,4280.835574,441.1354942,1255.941981,797.0593096
994.8948949,959.7108472,1662.865676,184.9528535,8680.750963,92.63702432,2791.352865,1784.150862,2754.182097,476.0360168,1330.627591,4869.93372,5947.288684,4130.310574,7444.398387,9961.77595,1283.055161,9921.367825,751.7472619,12616.28773,5153.397153,4610.512529,4980.634167,415.3901809,1241.042051,804.3151828
997.8978979,980.4282528,1847.619368,174.4340717,8794.72874,96.33182986,2987.215991,1825.224707,2981.8685,503.9428592,1349.603975,5058.80401,5985.966997,4205.711272,7158.587235,9674.852618,1171.066043,10042.45901,704.4092533,12619.62166,5367.112527,4877.770703,5737.928724,400.7750124,1189.60621,795.3165049
1000.900901,1083.978503,1973.941658,168.5109586,8776.084201,98.58447912,3836.218366,1936.583297,3123.44254,540.1631622,1382.19058,5280.409094,6130.43075,4401.916011,7048.138139,9368.927171,1230.511731,10383.49001,762.2979327,12503.60224,5695.897333,5064.356485,6522.521172,327.290613,1362.58765,835.6817855
1003.903904,1143.526839,1826.785125,214.3911587,8760.439182,97.16555719,4692.367875,1974.86445,3066.185826,546.682704,1383.930821,5431.227632,6350.962204,4412.492462,7400.162896,9022.830185,1260.834884,10337.0552,754.7691336,12274.80168,6144.194501,5176.967759,7225.56358,327.7845393,1577.665798,870.7957978
1006.906907,1209.612345,1672.067619,215.9810643,8835.032714,97.24639788,5212.831756,1925.293697,3251.969506,534.167773,1273.980167,5743.797206,6896.53295,4567.591961,7336.177073,8785.740814,1258.588734,10239.99719,736.4259901,12061.27912,6721.765203,5320.190924,7602.297386,341.9334668,1734.587245,906.2566879
1009.90991,1231.789651,1635.873324,225.7562403,9026.816923,96.93304149,5604.611237,1922.815829,3847.367073,514.4393817,1196.050134,6271.340202,7490.068019,5003.027922,6954.485892,8663.300805,1266.872318,10205.42417,751.4391487,12089.93266,7374.968395,5540.024843,7588.675967,421.4002443,1711.89403,912.9479124
1012.912913,1271.583887,1699.338748,261.7877435,9312.891779,114.007054,5827.108921,2019.927165,4395.57385,497.6115675,1185.714163,6696.457916,7871.287086,5053.220978,6715.786008,8662.467339,1273.945203,10207.37066,764.9619268,12446.48452,7875.576431,5697.823996,7648.549296,519.3570156,1830.364319,901.82557
1015.915916,1306.812613,1744.19601,240.6323928,9529.631141,136.7083616,5706.399502,2142.780607,4559.787125,499.736636,1143.427027,6839.114092,8149.433788,4397.020152,6608.168865,8812.116175,1287.42822,10271.61886,752.2908226,12879.65629,8025.200603,5666.338124,8212.35408,516.4920818,2379.879645,948.7429506
1018.918919,1415.836085,1866.724714,207.3289777,9790.057748,188.1103951,5670.554796,2233.182366,4621.962275,523.126495,1106.68537,6913.589375,8452.59719,3945.446872,6500.955815,9045.63988,1377.382554,10434.33922,743.0127058,13028.40725,7906.221745,5519.931222,9130.169012,488.3732177,2834.127456,1064.343522
1021.921922,1445.47362,1966.413783,310.7061045,10006.32473,274.4936068,6218.113725,2271.612485,4451.893773,539.6214479,1077.467919,6758.855955,8829.425458,3939.54503,6403.690604,9327.098589,1526.696959,11116.70111,753.1818898,13051.36053,7682.773128,5383.525719,10103.00778,490.6459176,2744.376873,1121.763891
1024.924925,1586.188208,2041.394702,340.0441666,10072.19204,311.0062668,7204.05555,2340.058316,4236.182328,552.9120402,1130.559598,6718.030868,9216.247845,4509.719387,6314.490091,9285.594404,1569.938139,11799.06057,808.920718,13186.33817,7509.450602,5307.334177,11017.53669,487.6027657,2312.936896,1128.292269
1027.927928,1652.291089,2215.356922,183.8202383,10050.70128,279.7652097,7155.438119,2417.058128,4149.321438,562.4261406,1219.157648,6772.529074,9540.129123,5349.214266,6299.172217,8958.331251,1485.101953,12187.88186,977.1408499,13344.19788,7526.700196,5303.150924,11851.06608,521.5424622,2049.612727,1128.039373
1030.930931,1710.699174,2344.933284,111.732615,10065.12808,249.2571293,5591.401757,2494.004245,4538.638166,576.3385067,1283.63815,6844.076046,9892.288227,5498.463112,6471.297178,8538.529304,1367.929479,12514.38866,1163.641409,13188.77941,7725.67561,5361.555664,12557.05986,603.71398,2102.749626,1179.658824
1033.933934,1791.089474,2377.518713,94.34272306,10167.68324,251.6011564,3851.506523,2590.237009,5614.202492,611.3459608,1313.376889,7062.305914,10400.05589,4644.072956,6814.044772,8134.036927,1324.971366,12884.71833,1226.988775,12786.55999,7980.671469,5456.465124,13069.77314,650.9880811,2275.803271,1290.269759
1036.936937,1814.476604,2350.005786,107.2971973,10520.13906,240.4127027,2965.2434,2630.667266,6737.325893,665.9928095,1298.266776,7376.067213,10944.24527,4031.48394,7171.047892,7934.204102,1391.089,13073.12907,1261.958692,12670.77575,8255.222816,5564.722059,13337.47808,653.0555719,2555.048273,1383.633157
1039.93994,1926.744501,2524.970633,113.2497177,10928.55392,199.9499847,2625.009023,2654.260303,7046.21042,740.3906087,1395.570604,7738.863521,11301.76178,4023.713252,7524.914515,7856.566039,1382.342852,13316.42205,1311.301998,12552.47943,8629.452598,5667.557826,13326.73555,738.5765259,2975.879214,1523.23002
1042.942943,2106.485992,2664.704692,142.4418532,11205.79231,184.9682231,2495.02833,2708.539665,6425.130053,796.6745899,1600.249058,8203.290403,11350.94098,4357.996969,7306.474026,7809.002037,1431.010922,13458.00598,1400.276808,13014.35748,9151.538619,5760.768369,12991.57524,824.2661191,3358.543631,1606.10327
1045.945946,2155.866584,2654.477268,141.2948857,11307.86316,192.274087,2691.998258,2773.679454,5447.105498,854.2650315,1741.252547,8861.040959,11211.29251,5027.680254,6802.674083,7749.600945,1371.007514,13509.62406,1459.052521,13520.27574,9790.18567,5868.971331,12258.57156,889.83956,3540.443616,1713.667047
1048.948949,2302.527078,2834.334735,137.0695516,11387.94084,218.1825902,3019.313616,2860.451504,5068.68702,921.8090646,1831.020685,9750.04358,11266.27086,6566.388713,6803.854266,7726.522095,1367.352651,13954.71493,1471.068681,14097.66313,10558.79011,6060.946394,11843.58447,971.6764063,3557.055591,1934.527938
1051.951952,2491.979537,2991.344447,196.7232805,11936.82062,235.7317507,3146.258063,3053.24129,5941.967636,1019.165131,1940.366265,10780.78015,11681.11716,8251.340104,7478.429873,7723.891563,1615.314385,15925.7478,1653.02646,15416.10799,11649.30395,6539.440134,15071.45846,1136.473968,3752.790033,2229.619369
1054.954955,2674.063222,3018.242811,282.4919698,12838.27872,268.6370638,3356.570577,3448.146038,8542.298784,1217.933401,2071.070805,12101.76508,12230.57887,9081.104007,8864.601078,7630.279063,1595.180225,22494.19612,2629.358867,17752.431,13187.62641,7456.1969,24117.68269,1718.75334,5467.636179,2837.603515
1057.957958,2953.288431,3196.830401,309.555648,14378.6523,378.326558,3594.374404,4097.678273,14217.80344,1404.605092,2756.879767,14501.70827,13163.35397,15764.03736,13089.06291,7686.38676,1615.321377,36729.69579,4986.174383,23407.48287,14733.84534,8530.490668,31875.78833,3114.257962,11370.09892,4254.900107
1060.960961,3250.271012,3508.55505,343.440576,16167.00302,604.5104843,3855.191062,4687.195841,20064.03059,1516.322574,3334.151101,16679.31239,13777.56829,35834.29334,22317.48709,7882.407953,1676.452273,43347.9487,6082.611942,27076.26722,15711.69623,9362.208585,29316.85874,3887.34476,19442.21676,5065.724439
1063.963964,3478.742011,3486.868125,367.2241005,17128.785,729.8341735,3876.660793,4880.157628,21924.44938,1475.283189,3160.237111,17133.01908,13679.85943,44405.87992,25066.71395,8132.38785,1843.500807,36770.01146,4933.062105,24896.36159,16079.74937,9818.627253,19116.55709,3345.669052,19811.23665,4613.449709
1066.966967,3655.567767,3429.322899,235.8994571,17234.87626,526.0557529,3595.028908,4739.519683,20042.55391,1296.451634,2340.798614,16079.38401,13134.0909,31756.37471,17346.98194,8364.047997,2196.342928,21964.72523,2350.663725,18063.63689,16094.16494,9930.766022,9999.554619,1912.082563,10501.74969,3294.263568
1069.96997,3817.818434,3484.683566,167.0376194,17544.07966,280.2326786,3391.821325,4603.149383,16500.69454,1147.054355,1770.857314,15308.7502,12585.36443,17461.6537,10417.22445,8699.285101,2227.489588,14011.05387,1049.072073,14100.35498,16122.65815,10043.04111,5145.798498,1185.893613,4531.739607,2809.499502
1072.972973,4007.833922,3385.998438,149.2448281,18196.24276,191.0106253,3574.066136,4729.134641,13161.74964,1038.210799,1563.22241,15361.04002,12600.65952,9057.602248,8648.960431,8529.348109,2241.299314,12929.40701,949.7820965,13764.5341,16613.75941,10747.90036,3028.512844,1092.510066,3290.922078,2931.572154
1075.975976,4190.250411,3407.722251,134.8475458,18533.8683,166.7342663,3976.455689,4997.711863,11171.95615,973.434962,1617.776288,15819.62651,12608.9597,5893.745688,8506.961272,7992.914625,2323.070016,12956.59156,945.7844171,13947.82385,17607.28738,12071.03966,2925.065497,1084.308236,3151.095368,2947.841383
1078.978979,4428.839995,3227.072234,125.4789827,18227.24843,174.0996443,4498.513141,5171.801394,10245.98134,967.3096377,1793.113416,16317.82199,11722.22075,4832.969431,7074.701133,7680.335118,2254.13227,13046.29156,918.1932762,13971.05693,18614.71687,13301.32265,5329.349914,1132.433606,3309.672773,2949.789955
1081.981982,4389.216919,3226.399046,145.5014311,18016.52631,188.7842167,5348.079671,5187.215563,10104.13165,969.6993589,1795.398685,16832.20426,10222.20773,4376.045211,6542.12635,7506.940816,2248.666184,13376.93952,982.3954382,14892.8936,19221.12664,13997.64158,9775.442252,1241.227271,4026.504,3067.637943
1084.984985,4527.478232,3209.814172,204.964979,18051.55486,231.8911891,6053.508958,4875.122996,11045.17058,960.9015926,2097.643595,17244.83246,9218.642142,4208.582354,6403.182581,7254.406454,2379.562575,15267.71257,1237.404773,15988.35555,19226.46333,14350.19867,13736.43432,1588.035425,3752.167611,3116.007233
1087.987988,4516.889183,2992.368923,302.3635043,17996.224,331.8054446,6417.953335,4666.498574,13794.13572,934.6154938,2618.574133,17380.9815,8827.722215,4344.207905,6292.355912,7104.833591,2333.243265,16870.87661,1423.452074,17015.36363,18565.31604,14488.66991,15071.74342,1826.511457,3105.173416,3138.638364
1090.990991,4515.021593,3045.86584,315.4147001,17786.50279,411.5596443,6482.517719,4465.384524,17887.28234,880.3236839,3282.004934,17239.74522,8783.199181,4741.543825,6255.403828,7077.840277,2188.739867,16081.37721,1271.753142,17017.68356,17511.93595,14123.93506,13594.21276,1703.952581,2959.517831,3126.767184
1093.993994,4274.236665,2765.144294,205.8569104,17527.22368,335.8467442,5985.13789,3920.923654,20971.10792,821.5122603,3835.345317,16892.67837,9092.947795,6521.873351,6323.681322,6960.337215,2264.805991,13554.21247,888.5103484,15949.93936,16345.61572,12962.41069,9820.081754,1427.987368,3012.245503,2969.260008
1096.996997,4123.088813,2750.821621,138.3607726,17346.28695,216.2712822,4352.436638,3654.598899,20374.59032,832.8145548,3284.756451,16205.06914,9840.916769,11719.3108,6698.03347,6814.236016,2268.485103,12147.57847,728.7772262,16875.47541,15046.25085,11088.30818,5869.662058,1320.922652,2868.988925,2777.327412
1100,4008.9524,2795.956766,131.144024,17485.4078,164.6359919,2709.05231,3425.273024,17300.85744,846.1277355,2209.983347,15171.36006,10572.3359,14824.46173,8483.637949,6733.624502,2109.010716,11852.58318,836.4445238,18114.50608,13533.04459,8756.050688,4037.607487,1323.02766,3518.340037,2779.532781
1103.003003,3583.067644,2784.727429,154.4604605,17928.18882,138.1689473,2092.453024,3162.839485,13906.06653,856.082286,1515.876913,13761.65463,11560.6817,11708.41903,10714.46472,6614.439041,1981.734051,12808.52743,1287.430205,20283.93222,11973.71992,6646.535514,4094.880608,1467.60289,5825.15462,2841.13802
1106.006006,3537.986657,2816.701692,216.2174605,18291.62691,130.5289789,2343.89659,2973.858679,11385.45642,878.1014406,1369.340734,11987.25847,12951.20284,6134.888587,10806.73859,6452.145549,1981.198648,15597.5056,1936.206246,23447.96349,10643.66682,5576.2434,4661.734744,2050.721513,10006.38009,2814.241514
1109.009009,3292.425967,2757.99942,255.5844902,18456.57271,147.9259579,2586.748674,2855.034701,9930.875118,876.6779403,1322.961452,10167.70295,14236.9047,5026.961838,8097.284573,6398.250291,1936.958189,19162.05165,2201.218102,24278.638,9681.40376,5475.593944,4987.479478,2981.798638,13658.92814,2780.872915
1112.012012,3216.040155,2918.13376,200.7166765,18092.30577,195.234675,2844.259419,2895.894307,9683.888631,853.3489015,1427.368985,9003.874265,15453.43581,5147.026677,6721.472744,6295.808142,1806.689629,19579.02911,1665.615085,21521.84928,9118.956254,5656.704774,4845.096226,2959.149094,10472.38727,2664.91051
1115.015015,3043.853747,3004.226418,169.1907286,16455.80507,255.0152233,3430.080759,2952.41811,9689.073457,849.1201253,1687.899161,8356.353576,15859.67818,5423.974561,6536.706442,6280.764042,1790.542418,16897.42399,1089.793926,18395.36613,8762.500043,5678.779799,5827.36389,2244.309313,6344.085144,2648.603516
1118.018018,2820.717092,3145.986513,183.8343474,14752.1643,301.991179,3816.19521,3120.33977,9358.245849,879.3124118,1963.762928,8280.661558,14622.09426,6526.833268,6873.671263,6265.322936,1714.627779,15250.67796,1102.738174,17344.18577,8189.401567,5375.460601,11351.02156,1742.146167,5301.509238,2793.75232
1121.021021,2706.319826,3323.748859,225.5935753,13400.05814,330.7843275,3505.771874,3315.224728,9104.254447,946.8860151,2008.931336,8734.04184,11869.31297,9035.742085,7852.590359,6181.8527,1479.133084,19221.81949,1849.878538,18549.86094,7242.95489,4742.003494,21129.44706,1827.017847,5304.991801,3231.90683
1124.024024,2593.134264,3426.694867,239.0998734,12010.96675,401.6735482,3281.610753,3028.694111,9305.991492,1041.112319,1683.834298,8815.781063,8837.590416,15857.05549,10709.49649,6260.24782,1453.550383,29510.41446,3410.578694,20818.54328,6189.03621,4000.750719,29096.28522,2086.871605,4899.667439,4292.851829
1127.027027,2343.011166,3382.757364,351.9021148,10552.67448,602.5150414,3998.76117,2684.557016,8445.160893,1022.536007,1356.291482,7778.011323,6386.657981,34713.11596,20376.8323,6143.480583,1299.063089,40208.13035,5419.722658,20611.21783,5294.256079,3351.486137,30902.78861,2089.897622,6679.492808,5465.579648
1130.03003,2114.565713,3217.897028,557.4615018,9577.534438,718.5823386,4577.954745,2376.198453,6113.587424,868.3386962,1243.886598,6180.324446,4981.264329,41916.56914,26114.20704,5902.387952,1173.728753,37255.19995,5178.99205,16961.19467,4746.158887,2899.47648,27197.75574,1506.726307,7722.001818,5247.371836
1133.033033,1888.963299,2759.984047,544.0774455,8970.044069,470.6577471,4075.781273,1999.68092,3858.630341,672.1114068,1143.128242,5101.80987,4410.758279,27254.48401,19928.65001,5728.941975,1155.655608,23464.76612,2876.45262,12943.76215,4624.280057,2694.079726,19822.68057,811.260452,6382.018249,3858.117438
1136.036036,1760.753622,2704.347327,381.653067,8344.341896,221.6231501,3095.379622,1702.592057,3132.927752,545.0571699,948.6925156,4864.16593,4143.136202,9802.060284,9030.521251,5617.83153,1096.743707,14278.52321,1333.729761,11545.48639,4676.907614,2638.362786,12339.50466,643.7490151,4864.468456,2911.786861
1139.039039,1714.599597,2568.094944,275.5452705,8020.666653,156.5169987,2847.998292,1789.593199,3038.829816,523.4318522,1033.16696,4706.593221,4048.132516,5350.789788,5739.651972,5499.63086,1062.626162,11500.53522,960.4848068,11252.76146,4631.184354,2617.089317,7950.768624,653.8241292,4171.587262,2666.681595
1142.042042,1531.765555,2289.507301,253.289397,7965.911748,157.7523314,2904.500119,1805.768741,2758.568972,544.6782169,915.9353826,4603.052898,4156.55987,4595.754732,5147.168218,5448.556605,893.7461547,11172.25589,996.4572337,11465.55929,4469.25339,2581.377153,6113.098129,700.5700669,2821.815603,2557.876142
1145.045045,1372.159887,2286.128634,366.6699264,7603.334079,178.8480897,2473.618741,1629.812762,2178.890325,522.654447,747.7334827,4492.465226,4230.645005,3572.496453,4476.699869,5389.25839,877.7295512,10708.19109,923.4472408,11245.78525,4247.77832,2506.97949,5191.434878,803.5889787,1509.856173,2370.315117
1148.048048,1278.932609,1936.504363,312.5258031,7126.315588,195.3289938,1711.547096,1546.734905,1504.873422,442.9240781,679.198949,4316.007355,4188.271009,3159.520247,4167.467012,5302.6983,1100.53202,9665.543657,691.783122,10575.60821,3964.513781,2395.547181,4439.748891,799.1788428,1093.781513,2166.582062
1151.051051,1178.478887,1937.429955,243.8920315,6882.664735,165.8550683,1371.164584,1686.204749,974.0342746,365.978197,572.4284751,4121.692169,4128.233873,2807.329784,4045.638828,5262.518714,1145.088872,8597.222252,479.9112267,10275.61711,3598.413729,2261.996822,3558.435677,588.7267499,1024.606743,1885.354834
