4.2894
4.2558
4.2223
4.1888
4.1553
4.1218
4.0883
4.0548
4.0213
3.9878
3.9543
3.9207
3.8872
3.8537
3.8202
3.7867
3.7532
3.7197
3.6862
3.6527
3.6191
3.5856
3.5521
3.5186
3.4851
3.4516
3.4181
3.3846
3.3511
3.3175
3.284
3.2505
3.217
3.1835
3.15
3.1165
3.083
3.0495
3.016
2.9824
2.9489
2.9154
2.8819
2.8484
2.8149
2.7814
2.7479
2.7144
2.6808
2.6473
2.6138
2.5803
2.5468
2.5133
2.4798
2.4463
2.4128
2.3793
2.3457
2.3122
2.2787
2.2452
2.2117
2.1782
2.1447
2.1112
2.0777
2.0441
2.0106
1.9771
1.9436
1.9101
1.8766
1.8431
1.8096
1.7761
1.7426
1.709
1.6755
1.642
1.6085
1.575
1.5415
1.508
1.4745
1.441
1.4074
1.3739
1.3404
1.3069
1.2734
1.2399
1.2064
1.1729
1.1394
1.1058
1.0723
1.0388
1.0053
0.9718
0.9383
0.9048
0.8713
0.8378
0.8043
0.7707
0.7372
0.7037
0.6702
0.6367
0.6032
0.5697
0.5362
0.5027
0.4691
0.4356
0.4021
0.3686
0.3351
0.3016
0.2681
0.2346
0.2011
0.1676
0.134
0.1005
0.067
0.0335
0
